Cell line,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,CellLine
Mono-Mac-1,-18386.054001168988,90.87739571488835,2363.8048550249605,3261.2400062434835,-5903.459337560578,-1397.7093440751155,-2475.764471196089,-1965.5412986593283,89.95574553768454,-1021.0865466641227,Other
Mono-Mac-6,-23206.577053200836,-4113.590418029266,2217.435538998705,3562.2874283982937,-5643.746836142982,-93.71289394294043,-3499.6363589903926,954.2387432633896,-516.7745578807452,576.5564801635071,Other
NALM-1,-26977.11032039555,-12400.34591321107,7740.059014247635,9721.742209472177,-14992.849571716075,-3853.2919124644536,-2003.6602429079408,-5567.595167776507,-557.8176591159307,-2697.92030163802,Other
NALM-19,-23692.49373046641,-3629.5311594917885,2071.1103676334815,3434.5010588432347,-5621.507210362283,-324.8228223904712,-6422.103383033754,-2028.9380298490933,-472.6321344843709,932.6102074052368,Other
NALM-6,-6377.004615314599,-6897.966011497782,6572.656485205559,7556.002965236953,-10719.597466353469,-744.3472801523184,-4172.544157507884,-3351.1115856378474,-183.37639293595694,2626.534256996524,Other
NB1,4540.59206286729,-8048.045687327782,-1574.2644215190544,-386.3539146812048,82.44066178297642,-272.40060312665,5985.054661544224,3415.183035005722,154.04825067364555,5576.350231682884,Other
NB4,-13820.582689062681,2991.689954592472,3460.0292118489765,4489.3017774991895,-7693.642142072506,-2327.3712467548453,-307.6455970661477,-2258.760360771252,-868.5243489854064,4482.860145950481,Other
NCC-StC-K140,-2867.8171809551764,5024.327845911999,1238.8944051809276,1871.1789135710105,-2576.143294596028,-778.1577378056227,6123.890916228705,1168.508124990904,-279.51378888130074,3376.9142386340345,Other
NCI-H1048,-8769.246095394994,-8876.488886835632,-1925.4696152217753,-621.5629091685478,1140.3666728724086,2512.509777123306,-5183.480933705403,6236.887032761642,-270.6939082434251,4003.8705207167122,Other
NCI-H1092,-134.06699616908028,-8804.438578808365,-1347.4591756375323,-975.0141670560528,2200.7464999843805,5134.662214486722,-10203.320708362102,9137.988713798646,-285.90211827584125,6759.291412988287,Other
NCI-H1105,-18627.817868756574,4091.057237316676,-3649.4348690003103,-3107.2062818723884,5171.8994708015425,4855.4312558167285,-6232.193393331277,8611.84988059635,-128.2906384222339,7132.24454505617,Other
NCI-H1155,-40858.04614287501,-2546.4798757538133,-4385.070841327672,-2449.6362610491633,2306.856589593689,911.7239753700355,-3771.910444765607,3260.4992398281547,488.1173131993877,4552.3643004181395,Other
NCI-H1184,373.12508138123087,-3026.3483656728763,-1894.4025959172268,-1394.726413839584,2435.4146832315837,3751.6815919133064,-1068.5146356592152,11085.450877825,337.9416331790716,5522.457172731496,Other
NCI-H1299,18814.31507543889,8086.935784496931,2261.59612580457,2442.9248839742327,-3989.712974143913,-978.0474377406482,1893.7628206608842,5827.984997959892,775.1168206030744,-2126.414125911325,Other
NCI-H1341,-19387.53711030317,23062.92493636009,299.14475806262914,652.8187548596043,-1547.2399721443408,-454.3991540109786,2405.4454313742276,2719.4073612091993,-674.6492362166409,5388.32243253232,Other
NCI-H1355,-3093.957350217864,-4985.976479106943,-5228.7874504725205,-3227.7516158074163,3482.456500337605,-871.2416827711907,-1037.718636848312,3041.4469551657066,521.6023881379034,-1623.9135997099447,Other
NCI-H1373,52845.299176931156,13010.337557200208,1011.29318992769,-163.86624576121764,1608.4930655201154,5640.151663825153,-12793.35868604572,27100.43480325078,3635.8840274758077,-18211.680164987556,Other
NCI-H1385,39874.48275689271,-13916.105632585046,-4458.401545567262,-4297.542825263296,7061.525596697653,4656.216553976046,-4651.418895359632,9760.228416625843,18.89338714785761,5605.915607951735,Other
NCI-H1395,72320.71492380377,-10918.696502984567,2277.8831601288152,1254.4155629472018,-500.65655650189234,2063.385191465435,-7467.262206065032,-1388.5707636837208,-949.0690383576409,1291.699288064001,Other
NCI-H1435,14282.132279521644,-13456.135083697003,-4537.312759288315,-3174.5881339507564,5173.008351797895,2362.6796723169973,-1530.2315399228444,5059.3731040708835,249.0562803010815,-1947.7427495144632,Other
NCI-H1436,-21399.120532942943,880.9728963623656,-2229.21063557998,-1336.6636698397333,1955.463210658053,3219.4462970110594,-3993.643358852762,8260.431723668487,-68.04517326282357,7105.214191383257,Other
NCI-H1437,4559.32128988667,1045.4555490269702,-1982.4981984118522,-1158.8403163002047,1157.0767341751919,-290.6714017416854,-1364.0810195635538,-1124.3597011042718,-605.7201749991658,928.0661556080346,Other
MUTZ-3,-13900.906529201684,5284.395996309373,2420.1101400106145,3191.2869468856425,-4289.563492850571,1006.7910670837367,-12391.918842469413,-2066.224162155591,-704.4291121293026,-3482.576924759983,Other
NCI-H146,-2573.42613931315,-1811.062665361537,-2996.8244150880196,-2458.585948462429,3072.8693629836566,2097.7035207639974,-3530.0135082642532,2971.2864435207402,-128.51785388107658,6139.024340176319,Other
MSTO-211H,-19999.68979295268,1800.8487865268148,-1834.1464269680446,21.506458147030035,-1055.4240125863075,-602.5920218779673,-1926.228585225481,2788.748723963681,-82.1851518775246,-2087.053377670571,Other
MOR/CPR,37628.82669180747,8712.478709361556,5345.206511453073,4949.765534400786,-6936.40800188,-1204.8699201632987,8472.26407779949,14611.975991308824,1464.2979618182817,-2868.788558647253,Other
MEG-01,8990.136882790488,-16611.121403917437,2759.197432257039,4599.933801271236,-7107.593963488007,-2399.5403832492293,-690.2965911603212,-6725.270841796178,-2050.7496480525665,3048.105636096852,Other
MES-SA,-18103.8886456984,187.0822473791621,296.2088214241808,1789.369562800579,-3284.331684470486,-796.3438973927488,-4983.83453680562,-1981.8292754916724,-1200.3021913597406,-977.2916114174976,Other
MFE-280,27077.524114315238,-8196.461108798236,2171.833013446018,2261.033491947963,-2846.7837797292414,1154.8030528717043,-2927.6173343821324,3467.4441737467396,148.9892846676642,-1115.1832560149899,Other
MFE-296,3409.488406774109,1366.8955863875206,-1937.1954732519782,-1291.4086782543889,605.1210205129058,-732.4777222858268,601.8975079537732,52.236321066909674,750.6430706068124,1391.8727948784156,Other
MFE-319,32654.240411087838,-6477.6762210229535,-2081.374247092682,-2076.068666637233,2987.3743370437383,426.5487136121811,2689.826880627785,-4664.745559366951,-681.5482989698329,6093.879435310495,Other
MG-63,-4412.248661123528,-6704.543958063728,-2299.077812854623,41.147315378630324,-285.3128829941596,-1983.5220608131992,-53.42972256188823,-2177.8339162986013,-0.2585278177656752,-1952.8165315934345,Other
MHH-CALL-2,-14385.223837391164,-5718.650590226539,2758.910491087822,3723.61488629411,-6523.0990613975355,-1561.0766600687057,-967.6194892397162,-3294.8886992033695,144.07611728658333,-1689.9981748305895,Other
MHH-CALL-3,-20206.074390693157,-3011.889145711791,1759.797799520184,2675.973217038706,-4442.699345136541,238.72574355729444,-3111.7670288569816,824.4079689138459,-277.3082957114282,4019.131947114315,Other
MHH-CALL-4,-21376.33454084727,-5072.085982094285,3337.55939317159,4293.9265449414725,-6854.096993259039,-595.569366737525,-3298.228236495272,-2183.325522825173,-11.666229926426793,1039.518296462483,Other
MHH-ES-1,-26890.974857149162,18123.652275625256,4882.61165235343,5789.767916268543,-9102.089084387344,-3568.149342340638,3770.9944445369224,-2468.0020919530425,-812.2685353626675,3251.8313770498035,Other
MHH-NB-11,-35100.53861740386,4430.71669301171,9836.71860940165,11366.714302681445,-16668.326706707692,-3634.850211756835,-1590.6010902538949,-1120.4533864497612,-341.277354446608,-6103.5134478438085,Other
MIA PaCa-2,-26659.368671600696,5110.312080938767,-1130.743317751369,1226.9475992596504,-4586.60671123172,-6030.504133276544,3579.679957437181,-7412.1053199623075,275.2414742080565,-358.31882779657775,Other
MJ,-16145.330739977642,1885.4522149947877,889.1944283211419,2267.134137413458,-4095.288219642151,-1218.4961985032737,1467.9996411029974,1944.5128145949905,-370.630950594715,2110.609668372464,Other
MKN1,-11511.553683557951,-123.2737912835636,-3911.604667065473,-2207.1224364213435,2520.997011855018,-384.39923777933217,-160.63046106692195,1439.091540726489,-365.38252397787664,6262.51790439219,Other
MKN45,-21673.88555802705,6185.2078221971615,-170.31801004501978,1540.8126245075173,-2940.1914409418227,-1624.8622996591307,1249.9188141478753,1205.2775951735473,-492.39423822880707,1734.3456262885952,Other
MKN7,14030.080940086838,21306.017646828845,254.63624369171237,-330.2286081786143,529.5449562436861,428.27098796858826,-5209.783335917247,-1183.6271637585085,-450.0501406191716,-540.9505176233042,Other
MKN74,-31136.122254262467,4135.536975179216,-4202.256965711641,-2402.188670262061,3416.5368568514386,1606.1589713166516,-1462.5701482388633,4117.457888030861,-597.2035467366109,3666.321839554128,Other
ML-1 [Human thyroid carcinoma],831.012966054566,-1515.0212487568654,-3263.330398390896,-2507.9406434325047,3291.1201332914798,1063.0911592655457,-3858.6071668430436,-1871.492787321929,-812.9317613768427,6037.081196710936,Other
MM1.S,-1714.19946675976,2946.1823302761304,5496.863089568025,20227.982798758567,13683.188992623407,2662.1840638930703,1156.7748807730559,3667.891256563756,23.054906106165205,2434.9577069918696,Other
MOLM-13,-26528.040770105643,362.96430484538547,7391.039006775309,8895.1871407868,-14598.312191852969,-5796.505551006326,504.1397469631118,-10017.587278410261,-749.3479852328101,-314.31314536450714,Other
MOLM-16,6284.027574041631,-11538.174598235111,1986.585317732093,3055.8969564866175,-4327.976377504572,-678.1845650334919,-333.29334739955044,-4051.7039775590956,-1437.4844966140308,6152.032400721391,Other
MOLM-6,-19607.93551173989,-8730.533656584967,11662.16260893127,13707.117930840815,-20827.62386072206,-6526.977634158211,1388.646821558863,-7460.321580298309,-901.3208861167954,-5228.875809420847,Other
MOLP-2,-38942.54965741471,-2787.1738767883653,37177.006610548226,211005.03218997788,169228.14123382673,-11616.262514349244,3887.475432626241,-2546.2408007755544,-1285.4859804068158,-1328.0835392955498,Other
MOLP-8,-32872.32418746305,-666.4971838591581,10863.516484579251,40324.9003318358,24676.41416355292,5408.140445406916,111.0491250772061,-2144.088367631126,3367.2382915598964,5173.267606424872,Other
MOLT-13,-4513.89088234441,-6724.770294104088,437.13053795179246,1589.7787017393562,-2706.3677336429305,34.64300916049834,-7190.609964472633,-3487.795780506686,-808.4923027494777,2230.7377732049467,Other
MOLT-16,-17020.435739942208,-4143.02576929221,3629.3735492946394,4832.589191063012,-7787.560908612692,-2166.154667592295,338.9411394159617,-3271.079083032084,193.42503172838738,-3793.786313209055,Other
MOLT-3,-8228.503819038186,-2604.4476386147844,6031.923262280008,6869.241248148554,-10992.006773038682,-3246.2456058842354,-38.43254474307363,-4291.355702651022,-510.96701607995817,3495.913043821048,Other
MOLT-4,-46014.533869623716,1453.0556664750009,502.5445371863736,2387.1073531184634,-4666.106918426813,-259.9129380562926,-2584.900326312235,3500.5932343423624,-595.225157104331,5288.57345778099,Other
MON,-9579.961461654906,1518.189718417738,-3668.7572546798015,-2190.6533231062913,2767.4734111888774,822.2253025477464,-6699.737529126302,1194.5774713907438,622.0253410192068,-4794.406579285796,Other
MPP 89,-40638.31928784395,3379.4422622638126,-6520.349316934755,-3620.809562198304,3511.1913857881586,-2472.1569076661776,3841.7727773485526,-1573.2786208780035,103.46588463786559,-2662.402487768867,Other
RPMI-7951,-21048.421031975373,2723.2651249629203,-7494.491827899763,-5099.296697889736,6269.564062960118,-2270.4794275019362,6263.457770383741,-3123.3681892713844,391.25331200686327,-1354.1261876390806,Other
NCI-H1563,11255.636428419273,-6102.76179284792,-5591.0601541137485,-4275.960276525595,5509.374040221711,-643.2771154639171,2136.1558049908235,-5695.805853915643,-1126.5216579353296,7226.437502208649,Other
NCI-H157,-2295.7984037581923,-12842.477229065644,-4650.02417272256,-2946.543432042936,4003.8319900183196,1898.5398629395745,559.0349791070081,6553.149146830928,119.11674427457734,427.301265900773,Other
NCI-H2066,-2515.4611494472715,28490.499643470463,223.33644015000158,-837.4747174430053,1777.492158192485,4090.152746701142,-4511.549027410356,11826.17718137319,-612.6692063369717,7093.17726324788,Other
NCI-H2073,96055.05826238813,71558.26104510322,8851.683930743633,3658.6129495886403,-6135.474350250732,-6180.874308059659,33388.22835205924,270.9422240785132,-150.54296742617115,20388.440888563106,Other
NCI-H2077,11233.399458415111,-14133.354061555769,2336.7124172083436,3489.5628182249097,-4453.057358682844,1057.9548247530095,-2307.2420322619387,5565.07702858526,486.57409321859615,-6542.11552636005,Other
NCI-H2081,208.5288156577336,3111.8194168849236,248.23631954365976,562.3173153252607,-560.0183943106472,2199.5252306499888,-2171.573918316507,7179.6951715032055,-390.0690626568446,5634.77207756109,Other
NCI-H2085,42061.995197707074,5933.322794550503,-2138.9780014490293,-2493.467773232915,4226.592089216758,1531.9411339569872,-1944.9507221835854,1985.284035935582,854.645175246242,-6098.654863462621,Other
NCI-H2087,-4817.533896836278,-1332.9762363141465,-2440.3973485521883,-842.9576280901633,404.6209991180551,-821.3911888107958,2774.418192800414,2356.973574097393,-197.40726181697167,2619.642559080095,Other
NCI-H209,-16086.376453528233,3398.153304367361,-1282.7928804204853,-534.9256564731521,1383.7535617400756,3586.9440925768185,-6644.109607508375,9087.08509091299,-19.217207863564415,1964.4693087743888,Other
NCI-H2106,-12871.433200801066,6909.187236258939,-3469.1206777912466,-3081.2635447019507,5670.865220328342,5433.374453823211,-3542.2163519075493,11316.20168947294,-42.020619713559746,5990.321149001675,Other
NCI-H211,11292.75937317146,-628.754738241899,-7.223474439614542,68.14728774690828,1038.145570719112,5601.758296429531,-14831.607885502284,16449.629235073156,963.5248479056714,-5303.070900068535,Other
NCI-H2110,22067.989997431196,-9342.77691953467,-850.7012378545584,-407.24722758883706,172.55148063742723,-549.3264448214888,1239.7838159491337,-7006.5073455711645,-2104.7989291020886,13140.683751148466,Other
NCI-H2122,15802.291820533017,-9859.587229986755,-283.06970635869453,819.4052266086296,-1919.1851283223025,-1268.4592842544712,1136.2376895524033,-3425.553353766073,-1558.3185848445366,4075.9010870327834,Other
NCI-H2126,-6686.324614787996,5802.840471094754,546.8170819385267,1131.3515791829539,-1250.5039053377925,354.58135629634467,-9058.906832157667,-6286.980816734228,-1455.0452118749895,-249.13398923480648,Other
NCI-H2170,12019.339078593786,-928.0154957622054,-1451.8875734142316,-601.9871368758318,426.56262329875534,300.87418281286665,2441.109232735449,5242.35976828141,291.3441699262847,-4316.457729697099,Other
NCI-H2171,979.7828096933869,5895.141846011452,-995.3664543202801,-595.4848157044939,941.2690681892853,2424.0025537519964,-1469.239688832381,10752.531277141845,194.88698018478505,3815.4941310360405,Other
NCI-H2172,19413.614590856436,-4254.427951437343,-2038.4088460769942,-1342.7993898524733,1846.0024125145917,570.6212739251794,767.3946865522925,1426.9803246103093,-201.82796914378764,3501.758832665667,Other
NCI-H2196,38498.18328759029,714.8635060133934,-2111.4796860970755,-3505.191403824629,6519.581416328736,5928.128658923634,-13748.642916061139,-646.4797231145494,-1496.7521535039994,8954.430765720726,Other
NCI-H2227,-4505.8008004836765,5500.058322415299,-1381.585848610797,-1315.140078785071,2407.677725931239,2663.8419992396093,-5739.9960545578015,406.356046660436,-1212.2057919389554,10029.700253383811,Other
NCI-H2228,-19248.54299309395,-243.27629981829634,-6701.41161720557,-4691.291495177762,5967.9834323243,-77.25111557834683,1299.0840875080776,-2407.761724100234,-1089.1991848866303,3275.1305486989277,Other
NCI-H226,-42498.26181446024,5174.90373458398,-1891.2772143896007,829.3178674570488,-2449.7720202443784,-2580.2828108889644,4620.354465029722,2020.5954287523157,229.65014448282932,-2721.497117868993,Other
NCI-H2286,-19350.122511164172,1166.9121091775785,-4164.273798922842,-2643.5939743471176,3520.8955039882458,1580.0279047066142,-75.10976466499494,8061.61321242334,438.6437965602079,2662.5625124407975,Other
NCI-H2291,4244.321770072522,4718.19367662695,-7006.883147944024,-4904.803199678174,5833.168244680004,-2187.896146321536,9770.328629757621,7662.297956667004,2332.6258693900836,-8088.965925271407,Other
NCI-H23,36824.431799105194,-10493.922816675036,-178.83503396042445,492.0169916561153,-563.1695099045729,20.18540819335828,6614.819867997484,10662.75905216092,999.2637572625557,635.9398393659827,Other
NCI-H2342,-4911.425185664882,66.67384475942757,500.70469283122065,1624.7296542850042,-1997.338809730051,694.8757742127405,1606.6763021085164,6914.957610763197,90.63380871379908,975.3861191140645,Other
